Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
0,0000013F,false,Rx,0,8,FF,87,00,9D,00,00,00,20,
0,0000017C,false,Rx,0,8,00,00,06,06,02,00,00,24,
0,000001DC,false,Rx,0,4,02,06,06,1F,00,00,00,00,
156000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
156000,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,0F,
157000,00000156,false,Rx,0,6,00,0A,00,01,07,28,00,00,
159000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
159000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
159000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
159000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
161000,00000097,false,Rx,0,8,80,20,00,02,01,00,00,29,
161000,000001D0,false,Rx,0,8,3A,D4,75,78,EB,19,D5,66,
161000,00000158,false,Rx,0,8,1C,E4,06,08,1C,E4,4E,1B,
161000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
161000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
161000,00000421,false,Rx,0,5,00,00,00,01,00,00,00,00,
162000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
164000,0000013F,false,Rx,0,8,FF,87,00,9C,00,1E,00,31,
165000,0000017C,false,Rx,0,8,00,00,06,09,02,00,00,30,
167000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
167000,00000156,false,Rx,0,6,00,0A,00,01,07,37,00,00,
170000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
170000,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
170000,00000097,false,Rx,0,8,80,20,00,02,02,00,00,37,
171000,00000158,false,Rx,0,8,1C,E6,06,07,1C,E6,4E,27,
171000,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
172000,00000305,false,Rx,0,2,0E,02,00,00,00,00,00,00,
173000,0000018E,false,Rx,0,3,00,07,19,00,00,00,00,00,
173000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
173000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
174000,0000013F,false,Rx,0,8,FF,87,00,9C,00,00,00,03,
174000,0000017C,false,Rx,0,8,00,00,06,09,02,00,00,03,
174000,000001DC,false,Rx,0,4,02,06,09,2B,00,00,00,00,
177000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,1D,
177000,00000294,false,Rx,0,8,40,15,00,03,EE,82,20,31,
0,00000156,false,Rx,0,6,00,0A,00,00,07,0B,00,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
180000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
180000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
180000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
180000,00000097,false,Rx,0,8,80,20,10,02,01,00,00,0A,
180000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
181000,000001D0,false,Rx,0,8,3A,C2,75,6C,EA,D9,D7,78,
0,00000158,false,Rx,0,8,1C,E6,06,05,1C,E6,4E,38,
0,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
181000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
183000,0000018E,false,Rx,0,3,00,02,2D,00,00,00,00,00,
184000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
184000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
185000,0000013F,false,Rx,0,8,FF,87,00,9C,FF,F6,00,1F,
185000,0000017C,false,Rx,0,8,00,00,06,08,02,00,00,13,
187000,00000156,false,Rx,0,6,00,0A,00,00,07,1A,00,00,
188000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
190000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,37,
190000,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
190000,00000097,false,Rx,0,8,80,20,10,02,00,00,00,1A,
191000,00000158,false,Rx,0,8,1C,E9,06,07,1C,E9,4E,03,
191000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
193000,0000018E,false,Rx,0,3,00,03,3B,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,0000013F,false,Rx,0,8,FF,87,00,9C,00,00,00,21,
194000,0000017C,false,Rx,0,8,00,00,06,08,02,00,00,22,
194000,000001DC,false,Rx,0,4,02,06,08,3B,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,2D,
0,0000033D,false,Rx,0,4,00,00,00,14,00,00,00,00,
197000,00000156,false,Rx,0,6,00,0A,00,01,07,28,00,00,
200000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
200000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
200000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
200000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
200000,00000097,false,Rx,0,8,80,20,00,01,FE,00,00,2E,
201000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
0,000001D0,false,Rx,0,8,3A,AC,75,4C,EA,C1,D6,30,
0,00000158,false,Rx,0,8,1C,D6,06,06,1C,D6,4E,1B,
0,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
0,000001E7,false,Rx,0,4,1A,40,68,05,00,00,00,00,
203000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
203000,0000013F,false,Rx,0,8,FF,87,00,9C,00,0A,00,36,
205000,0000017C,false,Rx,0,8,00,00,06,09,02,00,00,30,
208000,00000156,false,Rx,0,6,00,0A,00,00,07,38,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
210000,00000097,false,Rx,0,8,80,20,00,01,FE,00,00,3D,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,1C,D8,06,02,1C,D8,4E,2A,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
213000,0000018E,false,Rx,0,3,00,02,1E,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,0000013F,false,Rx,0,8,FF,87,00,9C,00,00,00,03,
0,0000017C,false,Rx,0,8,00,00,06,09,02,00,00,03,
0,000001DC,false,Rx,0,4,02,06,09,0D,00,00,00,00,
0,00000320,false,Rx,0,3,00,00,03,00,00,00,00,00,
0,00000324,false,Rx,0,8,77,2A,34,18,00,01,00,04,
0,0000037C,false,Rx,0,8,E3,00,E3,32,00,00,00,0B,
0,000003D7,false,Rx,0,8,B0,00,00,00,00,00,00,24,
0,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,3C,
0,00000294,false,Rx,0,8,40,15,00,03,EE,82,20,04,
217000,00000156,false,Rx,0,6,00,0A,00,00,07,0B,00,00,
219000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
219000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
220000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
220000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
220000,00000097,false,Rx,0,8,80,20,00,01,FF,00,00,0F,
220000,000001D0,false,Rx,0,8,3A,94,75,60,EA,C9,D6,3B,
221000,00000158,false,Rx,0,8,1C,DB,06,01,1C,DB,4E,34,
221000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
221000,000001E7,false,Rx,0,4,1A,40,68,14,00,00,00,00,
0,0000030C,false,Rx,0,8,1E,76,C6,FF,00,80,80,3A,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
223000,0000018E,false,Rx,0,3,00,03,2C,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
224000,0000013F,false,Rx,0,8,FF,87,00,9D,FF,CE,00,19,
225000,0000017C,false,Rx,0,8,00,00,06,04,02,00,00,17,
227000,00000156,false,Rx,0,6,00,0A,00,00,07,1A,00,00,
230000,0000015A,false,Rx,0,8,FF,FA,FF,79,00,00,00,30,
230000,000001C0,false,Rx,0,7,00,00,00,00,00,00,38,00,
230000,00000097,false,Rx,0,8,80,20,00,02,01,00,00,1A,
231000,00000158,false,Rx,0,8,1C,DB,06,03,1C,DB,4E,05,
231000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,0000018E,false,Rx,0,3,00,04,3A,00,00,00,00,00,
233000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
233000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
234000,0000013F,false,Rx,0,8,FF,87,00,9D,00,00,00,20,
234000,0000017C,false,Rx,0,8,00,00,06,04,02,00,00,26,
234000,000001DC,false,Rx,0,4,02,06,04,11,00,00,00,00,
237000,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,0F,
237000,00000309,false,Rx,0,8,1E,49,00,00,00,4D,00,4B,
237000,00000374,false,Rx,0,7,00,00,00,00,00,00,0A,00,
0,00000377,false,Rx,0,8,04,10,6E,FA,35,00,8A,0B,
0,00000156,false,Rx,0,6,00,0A,00,00,07,29,00,00,
238000,00000378,false,Rx,0,8,07,10,E2,25,50,00,00,02,
240000,0000015A,false,Rx,0,8,FF,FA,FF,79,00,00,00,03,
240000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
240000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
240000,00000097,false,Rx,0,8,80,20,00,02,03,00,00,27,
240000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
241000,000001D0,false,Rx,0,8,3A,9A,75,60,EA,E9,D5,61,
241000,00000158,false,Rx,0,8,1C,C8,06,04,1C,C8,4E,1B,
241000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
241000,000001E7,false,Rx,0,4,1A,40,68,23,00,00,00,00,
243000,0000018E,false,Rx,0,3,00,03,0E,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
244000,0000013F,false,Rx,0,8,FF,87,00,9D,00,00,00,3F,
245000,0000017C,false,Rx,0,8,00,00,06,04,02,00,00,35,
248000,00000156,false,Rx,0,6,00,0A,00,00,07,38,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
250000,00000097,false,Rx,0,8,80,20,00,02,02,00,00,37,
0,00000158,false,Rx,0,8,1C,CB,06,04,1C,CB,4E,24,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
253000,0000018E,false,Rx,0,3,00,02,1E,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,0000013F,false,Rx,0,8,FF,87,00,9D,00,00,00,02,
0,0000017C,false,Rx,0,8,00,00,06,04,02,00,00,08,
0,000001DC,false,Rx,0,4,02,06,04,20,00,00,00,00,
254000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,1E,
0,00000294,false,Rx,0,8,40,15,00,03,EE,82,20,13,
258000,00000156,false,Rx,0,6,00,0A,00,00,07,0B,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
260000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
260000,00000097,false,Rx,0,8,80,20,00,02,01,00,00,0B,
0,000001D0,false,Rx,0,8,3A,A6,75,28,EA,71,D4,06,
0,00000158,false,Rx,0,8,1C,D9,06,02,1C,D9,4E,37,
261000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
261000,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
263000,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
264000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
264000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
264000,0000013F,false,Rx,0,8,FF,87,00,9D,FF,EC,00,19,
264000,0000017C,false,Rx,0,8,00,00,06,02,02,00,00,19,
266000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
268000,00000156,false,Rx,0,6,00,0A,00,01,07,19,00,00,
269000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,37,
270000,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
271000,00000097,false,Rx,0,8,80,20,00,02,01,00,00,1A,
271000,00000158,false,Rx,0,8,1C,D4,06,02,1C,D4,4E,04,
271000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
273000,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
274000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
274000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
274000,0000013F,false,Rx,0,8,FF,87,00,9D,00,14,00,2B,
0,0000017C,false,Rx,0,8,00,00,06,04,02,00,00,26,
0,000001DC,false,Rx,0,4,02,06,04,3F,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,19,00,00,2B,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
278000,00000305,false,Rx,0,2,0E,11,00,00,00,00,00,00,
278000,00000156,false,Rx,0,6,00,0A,00,01,07,28,00,00,
280000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,01,
280000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
280000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
280000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
280000,00000097,false,Rx,0,8,80,20,00,02,00,00,00,2A,
281000,000001D0,false,Rx,0,8,3A,9A,75,1C,EA,41,D6,5C,
281000,00000158,false,Rx,0,8,1C,C2,06,01,1C,C2,4E,1A,
281000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
281000,000001E7,false,Rx,0,4,1A,40,68,05,00,00,00,00,
283000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
284000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
284000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
284000,0000013F,false,Rx,0,8,FF,87,00,9D,00,00,00,3F,
284000,0000017C,false,Rx,0,8,00,00,06,04,02,00,00,35,
287000,00000156,false,Rx,0,6,00,0A,00,00,07,38,00,00,
288000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
290000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,10,
290000,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
290000,00000097,false,Rx,0,8,80,20,00,02,00,00,00,39,
0,00000158,false,Rx,0,8,1C,C2,06,01,1C,C2,4E,29,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
292000,0000018E,false,Rx,0,3,00,05,1B,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
294000,0000013F,false,Rx,0,8,FF,88,00,9E,FF,D8,00,0D,
294000,0000017C,false,Rx,0,8,00,00,06,00,02,00,00,0C,
294000,000001DC,false,Rx,0,4,02,06,00,06,00,00,00,00,
297000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,3B,
297000,00000294,false,Rx,0,8,40,15,00,03,EE,82,20,22,
0,0000033D,false,Rx,0,4,00,00,00,23,00,00,00,00,
0,00000156,false,Rx,0,6,00,0A,00,01,07,0A,00,00,
299000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
300000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
300000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
300000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
300000,00000097,false,Rx,0,8,80,20,00,02,00,00,00,0C,
300000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,000001D0,false,Rx,0,8,3A,82,75,10,EA,31,D5,35,
0,00000158,false,Rx,0,8,1C,CD,06,01,1C,CD,4E,32,
301000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
302000,000001E7,false,Rx,0,4,1A,40,68,14,00,00,00,00,
303000,0000018E,false,Rx,0,3,00,03,2C,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
304000,0000013F,false,Rx,0,8,FF,88,00,9E,00,00,00,1F,
304000,0000017C,false,Rx,0,8,00,00,06,00,02,00,00,1B,
307000,00000156,false,Rx,0,6,00,0A,00,01,07,19,00,00,
310000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
310000,000001C0,false,Rx,0,7,00,00,00,00,00,00,38,00,
310000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000097,false,Rx,0,8,80,20,00,02,00,00,00,1B,
0,00000158,false,Rx,0,8,1C,CE,05,FF,1C,CE,4E,07,
311000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
313000,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
314000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
314000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
314000,0000013F,false,Rx,0,8,FF,87,00,9D,00,14,00,2B,
314000,0000017C,false,Rx,0,8,00,00,06,02,02,00,00,28,
314000,000001DC,false,Rx,0,4,02,06,02,13,00,00,00,00,
314000,00000320,false,Rx,0,3,00,00,12,00,00,00,00,00,
314000,00000324,false,Rx,0,8,77,2A,34,18,00,10,00,13,
314000,0000037C,false,Rx,0,8,D7,00,D7,32,00,00,00,14,
316000,00000400,false,Rx,0,5,00,00,00,00,31,00,00,00,
0,0000040C,false,Rx,0,8,36,00,00,00,00,00,00,3C,
0,00000454,false,Rx,0,6,4D,F3,02,3A,3C,37,00,00,
316000,00000465,false,Rx,0,7,FF,FF,FF,FF,FF,FF,32,00,
316000,000006C1,false,Rx,0,1,23,00,00,00,00,00,00,00,
317000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,0E,
318000,00000156,false,Rx,0,6,00,0A,00,01,07,28,00,00,
320000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,01,
320000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
320000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
320000,00000097,false,Rx,0,8,80,20,00,02,00,00,00,2A,
321000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,2D,00,
321000,000001D0,false,Rx,0,8,3A,82,75,1C,EA,59,D5,6C,
321000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,1C,BC,06,00,1C,BC,4E,19,
0,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
321000,000001E7,false,Rx,0,4,1A,80,68,2F,00,00,00,00,
322000,0000030C,false,Rx,0,8,1E,66,C6,FF,00,80,80,0E,
323000,0000018E,false,Rx,0,3,00,02,0F,00,00,00,00,00,
323000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
323000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
325000,0000013F,false,Rx,0,8,FF,87,00,9D,00,00,00,3F,
325000,0000017C,false,Rx,0,8,00,00,06,02,02,00,00,37,
327000,00000156,false,Rx,0,6,00,0B,00,00,07,37,00,00,
329000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
329000,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
330000,00000097,false,Rx,0,8,80,20,00,02,02,00,00,37,
0,00000158,false,Rx,0,8,1C,C0,06,00,1C,C0,4E,2E,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
331000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
333000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
333000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
333000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
333000,0000013F,false,Rx,0,8,FF,88,00,9E,FF,EC,00,08,
335000,0000017C,false,Rx,0,8,00,00,06,00,02,00,00,0C,
335000,000001DC,false,Rx,0,4,02,06,00,24,00,00,00,00,
337000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,1D,
337000,00000294,false,Rx,0,8,40,15,00,03,EE,82,20,31,
337000,00000309,false,Rx,0,8,1E,3E,00,00,00,4D,00,56,
338000,00000374,false,Rx,0,7,00,00,00,00,00,00,19,00,
338000,00000156,false,Rx,0,6,00,0A,00,00,07,0B,00,00,
338000,00000377,false,Rx,0,8,04,10,6E,FA,35,00,8A,1A,
338000,00000378,false,Rx,0,8,07,10,E2,25,50,00,00,11,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
0,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,3C,00,
0,00000097,false,Rx,0,8,80,20,00,02,03,00,00,09,
0,000001D0,false,Rx,0,8,3A,7C,75,34,EA,B1,D4,3F,
341000,00000158,false,Rx,0,8,1C,C5,06,00,1C,C5,4E,33,
341000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
342000,000001E7,false,Rx,0,4,1A,40,68,32,00,00,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,0000018E,false,Rx,0,3,00,02,2D,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
345000,0000013F,false,Rx,0,8,FF,88,00,9E,00,00,00,1F,
345000,0000017C,false,Rx,0,8,00,00,06,00,02,00,00,1B,
348000,00000156,false,Rx,0,6,00,0A,00,01,07,19,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,37,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
0,00000097,false,Rx,0,8,80,20,00,02,01,00,00,1A,
0,00000158,false,Rx,0,8,1C,C8,06,01,1C,C8,4F,0E,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
0,0000018E,false,Rx,0,3,00,04,3A,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
354000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
354000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
354000,0000013F,false,Rx,0,8,FF,87,00,9D,00,28,00,26,
0,0000017C,false,Rx,0,8,00,00,06,04,02,00,00,26,
0,000001DC,false,Rx,0,4,02,06,04,3F,00,00,00,00,
357000,000001A6,false,Rx,0,8,02,00,00,68,19,00,00,2B,
357000,00000156,false,Rx,0,6,00,0A,00,01,07,28,00,00,
359000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
359000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
360000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
360000,00000097,false,Rx,0,8,80,20,00,02,02,00,00,28,
360000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,0F,00,
360000,000001D0,false,Rx,0,8,3A,8E,75,10,E9,F1,D3,5E,
361000,00000158,false,Rx,0,8,1C,C0,06,02,1C,C0,4F,1C,
361000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
361000,000001E7,false,Rx,0,4,1A,40,68,05,00,00,00,00,
363000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,FF,87,00,9D,00,00,00,3F,
0,0000017C,false,Rx,0,8,00,00,06,04,02,00,00,35,
364000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
368000,00000156,false,Rx,0,6,00,0A,00,00,07,38,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,10,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
0,00000097,false,Rx,0,8,80,20,00,02,02,00,00,37,
0,00000158,false,Rx,0,8,1C,C7,05,FE,1C,C7,4F,23,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
373000,0000018E,false,Rx,0,3,00,0C,14,00,00,00,00,00,
373000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
374000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,0000013F,false,Rx,0,8,FF,87,00,9D,FF,EC,00,0A,
0,0000017C,false,Rx,0,8,00,00,06,02,02,00,00,0A,
0,000001DC,false,Rx,0,4,02,06,02,04,00,00,00,00,
376000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,3C,
0,00000294,false,Rx,0,8,40,15,00,03,EE,82,20,04,
377000,00000156,false,Rx,0,6,00,0A,00,01,07,0A,00,00,
379000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
380000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
380000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
380000,000001B0,false,Rx,0,7,80,10,7F,FF,00,00,1E,00,
0,00000097,false,Rx,0,8,80,20,00,02,02,00,00,0A,
0,000001D0,false,Rx,0,8,3A,8E,75,10,E9,C9,D5,66,
0,00000158,false,Rx,0,8,1C,CB,05,FF,1C,CB,4F,39,
381000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
381000,000001E7,false,Rx,0,4,1A,40,68,14,00,00,00,00,
382000,00000305,false,Rx,0,2,0E,20,00,00,00,00,00,00,
0,0000018E,false,Rx,0,3,00,05,2A,00,00,00,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
384000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
384000,0000013F,false,Rx,0,8,FF,87,00,9D,00,00,00,11,
384000,0000017C,false,Rx,0,8,00,00,06,02,02,00,00,19,
387000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
389000,00000156,false,Rx,0,6,00,0B,00,01,07,18,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,38,00,
390000,00000097,false,Rx,0,8,80,20,00,02,00,00,00,1B,
390000,00000158,false,Rx,0,8,1C,C3,05,FF,1C,C3,4F,0C,
391000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
